Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
C560560,22423,REGENCY CAKESTAND 3 TIER,-1,7/19/2011 13:26,12.75,17738.0,United Kingdom
560562,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,7/19/2011 13:34,2.95,15713.0,United Kingdom
560567,22423,REGENCY CAKESTAND 3 TIER,10,7/19/2011 13:57,24.96,,United Kingdom
560567,47566,PARTY BUNTING,88,7/19/2011 13:57,10.79,,United Kingdom
560567,20727,LUNCH BAG  BLACK SKULL.,1,7/19/2011 13:57,4.96,,United Kingdom
560568,47566,PARTY BUNTING,8,7/19/2011 14:03,4.95,13895.0,United Kingdom
560569,22423,REGENCY CAKESTAND 3 TIER,1,7/19/2011 14:04,12.75,12480.0,Germany
560571,20727,LUNCH BAG  BLACK SKULL.,20,7/19/2011 14:29,1.65,17735.0,United Kingdom
560571,22423,REGENCY CAKESTAND 3 TIER,1,7/19/2011 14:29,12.75,17735.0,United Kingdom
560576,22423,REGENCY CAKESTAND 3 TIER,2,7/19/2011 14:59,12.75,17287.0,United Kingdom
560576,84879,ASSORTED COLOUR BIRD ORNAMENT,22,7/19/2011 14:59,1.69,17287.0,United Kingdom
560577,84879,ASSORTED COLOUR BIRD ORNAMENT,16,7/19/2011 15:07,1.69,18223.0,United Kingdom
560577,21232,STRAWBERRY CERAMIC TRINKET BOX,36,7/19/2011 15:07,1.25,18223.0,United Kingdom
560577,85099B,JUMBO BAG RED RETROSPOT,10,7/19/2011 15:07,2.08,18223.0,United Kingdom
560577,47566,PARTY BUNTING,24,7/19/2011 15:07,4.95,18223.0,United Kingdom
560579,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/19/2011 15:13,1.69,15867.0,United Kingdom
560579,22423,REGENCY CAKESTAND 3 TIER,3,7/19/2011 15:13,12.75,15867.0,United Kingdom
560580,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,40,7/19/2011 15:23,1.79,14088.0,United Kingdom
560580,85099B,JUMBO BAG RED RETROSPOT,50,7/19/2011 15:23,1.79,14088.0,United Kingdom
560580,22423,REGENCY CAKESTAND 3 TIER,22,7/19/2011 15:23,10.95,14088.0,United Kingdom
560580,21232,STRAWBERRY CERAMIC TRINKET BOX,60,7/19/2011 15:23,1.06,14088.0,United Kingdom
560580,47566,PARTY BUNTING,60,7/19/2011 15:23,4.15,14088.0,United Kingdom
560584,47566,PARTY BUNTING,1,7/19/2011 15:38,4.95,13827.0,United Kingdom
560592,85099B,JUMBO BAG RED RETROSPOT,200,7/19/2011 16:36,1.79,13225.0,United Kingdom
560597,85123A,WHITE HANGING HEART T-LIGHT HOLDER,96,7/19/2011 16:54,2.55,13798.0,United Kingdom
560601,20727,LUNCH BAG  BLACK SKULL.,1,7/19/2011 17:17,1.65,16764.0,United Kingdom
560601,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/19/2011 17:17,2.95,16764.0,United Kingdom
560602,84991,60 TEATIME FAIRY CAKE CASES,24,7/20/2011 8:48,0.55,13629.0,United Kingdom
560635,21931,JUMBO STORAGE BAG SUKI,10,7/20/2011 10:51,2.08,12521.0,Germany
560635,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/20/2011 10:51,2.08,12521.0,Germany
560644,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/20/2011 11:22,2.08,16271.0,United Kingdom
560644,85099B,JUMBO BAG RED RETROSPOT,10,7/20/2011 11:22,2.08,16271.0,United Kingdom
560644,84991,60 TEATIME FAIRY CAKE CASES,12,7/20/2011 11:22,0.55,16271.0,United Kingdom
560644,21232,STRAWBERRY CERAMIC TRINKET BOX,10,7/20/2011 11:22,1.25,16271.0,United Kingdom
560644,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,7/20/2011 11:22,2.95,16271.0,United Kingdom
560650,47566,PARTY BUNTING,2,7/20/2011 11:38,4.95,15529.0,United Kingdom
560650,20727,LUNCH BAG  BLACK SKULL.,3,7/20/2011 11:38,1.65,15529.0,United Kingdom
560650,21931,JUMBO STORAGE BAG SUKI,1,7/20/2011 11:38,2.08,15529.0,United Kingdom
560650,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,7/20/2011 11:38,2.08,15529.0,United Kingdom
560689,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/20/2011 11:55,2.08,15039.0,United Kingdom
560689,21931,JUMBO STORAGE BAG SUKI,10,7/20/2011 11:55,2.08,15039.0,United Kingdom
560690,85099B,JUMBO BAG RED RETROSPOT,10,7/20/2011 12:00,2.08,16807.0,United Kingdom
560691,21931,JUMBO STORAGE BAG SUKI,10,7/20/2011 12:00,2.08,13136.0,United Kingdom
560691,22423,REGENCY CAKESTAND 3 TIER,4,7/20/2011 12:00,12.75,13136.0,United Kingdom
560692,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/20/2011 12:01,2.95,14704.0,United Kingdom
560694,21931,JUMBO STORAGE BAG SUKI,10,7/20/2011 12:05,2.08,12757.0,Portugal
560694,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,40,7/20/2011 12:05,2.08,12757.0,Portugal
560694,85099B,JUMBO BAG RED RETROSPOT,20,7/20/2011 12:05,2.08,12757.0,Portugal
560696,85099B,JUMBO BAG RED RETROSPOT,2,7/20/2011 12:14,2.08,14606.0,United Kingdom
560696,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,7/20/2011 12:14,2.08,14606.0,United Kingdom
560700,85099B,JUMBO BAG RED RETROSPOT,10,7/20/2011 12:38,2.08,17229.0,United Kingdom
560701,47566,PARTY BUNTING,4,7/20/2011 12:45,4.95,16729.0,United Kingdom
560701,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/20/2011 12:45,1.69,16729.0,United Kingdom
560701,20727,LUNCH BAG  BLACK SKULL.,1,7/20/2011 12:45,1.65,16729.0,United Kingdom
560701,85099B,JUMBO BAG RED RETROSPOT,1,7/20/2011 12:45,2.08,16729.0,United Kingdom
560711,85099B,JUMBO BAG RED RETROSPOT,1,7/20/2011 12:58,2.08,17841.0,United Kingdom
560712,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,7/20/2011 13:06,2.08,14456.0,United Kingdom
560712,21931,JUMBO STORAGE BAG SUKI,2,7/20/2011 13:06,2.08,14456.0,United Kingdom
560712,85099B,JUMBO BAG RED RETROSPOT,2,7/20/2011 13:06,2.08,14456.0,United Kingdom
560713,47566,PARTY BUNTING,5,7/20/2011 13:09,4.95,16774.0,United Kingdom
560715,22423,REGENCY CAKESTAND 3 TIER,1,7/20/2011 13:21,12.75,13549.0,United Kingdom
560716,85099B,JUMBO BAG RED RETROSPOT,10,7/20/2011 13:26,2.08,17675.0,United Kingdom
560716,47566,PARTY BUNTING,24,7/20/2011 13:26,4.95,17675.0,United Kingdom
560718,47566,PARTY BUNTING,60,7/20/2011 13:30,4.15,17677.0,United Kingdom
560718,85099B,JUMBO BAG RED RETROSPOT,100,7/20/2011 13:30,1.79,17677.0,United Kingdom
560723,22423,REGENCY CAKESTAND 3 TIER,1,7/20/2011 13:53,12.75,16464.0,United Kingdom
560723,85099B,JUMBO BAG RED RETROSPOT,1,7/20/2011 13:53,2.08,16464.0,United Kingdom
560724,84879,ASSORTED COLOUR BIRD ORNAMENT,10,7/20/2011 13:55,1.69,16186.0,United Kingdom
560727,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/20/2011 14:33,2.95,13571.0,United Kingdom
560728,22423,REGENCY CAKESTAND 3 TIER,3,7/20/2011 14:38,12.75,12520.0,Germany
560729,47566,PARTY BUNTING,150,7/20/2011 14:39,4.15,17511.0,United Kingdom
560729,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,7/20/2011 14:39,2.55,17511.0,United Kingdom
560729,21931,JUMBO STORAGE BAG SUKI,100,7/20/2011 14:39,1.79,17511.0,United Kingdom
560729,22423,REGENCY CAKESTAND 3 TIER,16,7/20/2011 14:39,10.95,17511.0,United Kingdom
560732,20727,LUNCH BAG  BLACK SKULL.,1,7/20/2011 14:55,1.65,14056.0,United Kingdom
560732,20727,LUNCH BAG  BLACK SKULL.,1,7/20/2011 14:55,1.65,14056.0,United Kingdom
560736,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,7/20/2011 15:33,2.95,15260.0,United Kingdom
560736,20727,LUNCH BAG  BLACK SKULL.,10,7/20/2011 15:33,1.65,15260.0,United Kingdom
560742,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/20/2011 15:44,2.95,14755.0,United Kingdom
560754,85099B,JUMBO BAG RED RETROSPOT,100,7/20/2011 15:56,1.79,17754.0,United Kingdom
560772,22423,REGENCY CAKESTAND 3 TIER,1,7/20/2011 16:12,24.96,,United Kingdom
560772,85099B,JUMBO BAG RED RETROSPOT,6,7/20/2011 16:12,2.08,,United Kingdom
560772,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/20/2011 16:12,5.79,,United Kingdom
560773,22423,REGENCY CAKESTAND 3 TIER,1,7/20/2011 16:17,24.96,,United Kingdom
560773,47566,PARTY BUNTING,5,7/20/2011 16:17,10.79,,United Kingdom
560773,84991,60 TEATIME FAIRY CAKE CASES,1,7/20/2011 16:17,1.25,,United Kingdom
560773,85099B,JUMBO BAG RED RETROSPOT,6,7/20/2011 16:17,2.08,,United Kingdom
560773,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/20/2011 16:17,5.79,,United Kingdom
560773,20727,LUNCH BAG  BLACK SKULL.,1,7/20/2011 16:17,4.13,,United Kingdom
560773,21232,STRAWBERRY CERAMIC TRINKET BOX,1,7/20/2011 16:17,2.46,,United Kingdom
560773,21931,JUMBO STORAGE BAG SUKI,7,7/20/2011 16:17,2.08,,United Kingdom
560773,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,7/20/2011 16:17,2.08,,United Kingdom
560776,20727,LUNCH BAG  BLACK SKULL.,10,7/21/2011 8:44,1.65,13995.0,United Kingdom
560777,21931,JUMBO STORAGE BAG SUKI,5,7/21/2011 9:30,4.13,,United Kingdom
560777,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,7/21/2011 9:30,4.13,,United Kingdom
560778,21931,JUMBO STORAGE BAG SUKI,6,7/21/2011 9:30,4.13,,United Kingdom
560779,21931,JUMBO STORAGE BAG SUKI,3,7/21/2011 9:30,4.13,,United Kingdom
560779,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/21/2011 9:30,4.13,,United Kingdom
560779,85099B,JUMBO BAG RED RETROSPOT,2,7/21/2011 9:30,4.13,,United Kingdom
560779,85123a,WHITE HANGING HEART T-LIGHT HOLDER,2,7/21/2011 9:30,6.63,,United Kingdom
560780,21931,JUMBO STORAGE BAG SUKI,11,7/21/2011 9:31,4.13,,United Kingdom
560780,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,7,7/21/2011 9:31,4.13,,United Kingdom
560780,85099B,JUMBO BAG RED RETROSPOT,3,7/21/2011 9:31,4.13,,United Kingdom
560780,85123a,WHITE HANGING HEART T-LIGHT HOLDER,2,7/21/2011 9:31,6.63,,United Kingdom
560790,22423,REGENCY CAKESTAND 3 TIER,16,7/21/2011 10:29,10.95,14051.0,United Kingdom
560792,22423,REGENCY CAKESTAND 3 TIER,32,7/21/2011 10:32,10.95,15189.0,United Kingdom
560820,21931,JUMBO STORAGE BAG SUKI,1,7/21/2011 10:59,2.08,17811.0,United Kingdom
560827,22423,REGENCY CAKESTAND 3 TIER,2,7/21/2011 11:42,12.75,14517.0,United Kingdom
560834,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,7/21/2011 12:15,2.08,16523.0,United Kingdom
560834,85099B,JUMBO BAG RED RETROSPOT,30,7/21/2011 12:15,2.08,16523.0,United Kingdom
560841,22423,REGENCY CAKESTAND 3 TIER,16,7/21/2011 12:25,10.95,14298.0,United Kingdom
560841,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,7/21/2011 12:25,2.55,14298.0,United Kingdom
560845,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/21/2011 12:29,1.69,15570.0,United Kingdom
560854,22423,REGENCY CAKESTAND 3 TIER,16,7/21/2011 12:46,10.95,13098.0,United Kingdom
560862,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,7/21/2011 13:48,2.95,14085.0,United Kingdom
560862,22423,REGENCY CAKESTAND 3 TIER,2,7/21/2011 13:48,12.75,14085.0,United Kingdom
560862,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/21/2011 13:48,1.69,14085.0,United Kingdom
560870,20727,LUNCH BAG  BLACK SKULL.,20,7/21/2011 14:34,1.65,13157.0,United Kingdom
560875,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/21/2011 15:12,2.08,13562.0,United Kingdom
560875,85099B,JUMBO BAG RED RETROSPOT,10,7/21/2011 15:12,2.08,13562.0,United Kingdom
560875,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,7/21/2011 15:12,2.95,13562.0,United Kingdom
560878,20727,LUNCH BAG  BLACK SKULL.,2,7/21/2011 15:16,1.65,14410.0,United Kingdom
560892,84879,ASSORTED COLOUR BIRD ORNAMENT,96,7/21/2011 17:08,1.69,13089.0,United Kingdom
560894,47566,PARTY BUNTING,4,7/21/2011 17:09,4.95,14911.0,EIRE
560895,22423,REGENCY CAKESTAND 3 TIER,4,7/21/2011 17:12,12.75,13089.0,United Kingdom
560896,47566,PARTY BUNTING,4,7/21/2011 17:26,4.95,15623.0,United Kingdom
560897,47566,PARTY BUNTING,24,7/21/2011 17:26,4.95,12971.0,United Kingdom
560901,22423,REGENCY CAKESTAND 3 TIER,6,7/21/2011 17:39,12.75,12476.0,Germany
560906,22423,REGENCY CAKESTAND 3 TIER,1,7/21/2011 17:55,12.75,15827.0,United Kingdom
560914,22423,REGENCY CAKESTAND 3 TIER,1,7/21/2011 18:08,12.75,17175.0,United Kingdom
560914,47566,PARTY BUNTING,4,7/21/2011 18:08,4.95,17175.0,United Kingdom
560915,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/21/2011 18:19,2.95,13313.0,United Kingdom
560918,84879,ASSORTED COLOUR BIRD ORNAMENT,48,7/21/2011 18:27,1.69,14849.0,United Kingdom
560919,47566,PARTY BUNTING,100,7/21/2011 18:31,4.3,15971.0,United Kingdom
560925,22423,REGENCY CAKESTAND 3 TIER,72,7/22/2011 9:02,10.95,15061.0,United Kingdom
560926,21232,STRAWBERRY CERAMIC TRINKET BOX,1,7/22/2011 9:20,2.46,,United Kingdom
560926,47566,PARTY BUNTING,1,7/22/2011 9:20,10.79,,United Kingdom
560926,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,7/22/2011 9:20,5.79,,United Kingdom
560926,84991,60 TEATIME FAIRY CAKE CASES,1,7/22/2011 9:20,1.25,,United Kingdom
560926,21931,JUMBO STORAGE BAG SUKI,4,7/22/2011 9:20,2.08,,United Kingdom
560926,85099B,JUMBO BAG RED RETROSPOT,2,7/22/2011 9:20,4.13,,United Kingdom
560927,22423,REGENCY CAKESTAND 3 TIER,2,7/22/2011 9:55,12.75,13078.0,United Kingdom
560928,84879,ASSORTED COLOUR BIRD ORNAMENT,24,7/22/2011 10:00,1.69,14852.0,United Kingdom
560928,85099B,JUMBO BAG RED RETROSPOT,10,7/22/2011 10:00,2.08,14852.0,United Kingdom
560928,84991,60 TEATIME FAIRY CAKE CASES,24,7/22/2011 10:00,0.55,14852.0,United Kingdom
560928,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,7/22/2011 10:00,2.95,14852.0,United Kingdom
560934,20727,LUNCH BAG  BLACK SKULL.,10,7/22/2011 10:48,1.65,16722.0,United Kingdom
560938,22423,REGENCY CAKESTAND 3 TIER,5,7/22/2011 11:16,24.96,,United Kingdom
560938,47566,PARTY BUNTING,42,7/22/2011 11:16,10.79,,United Kingdom
560938,20727,LUNCH BAG  BLACK SKULL.,2,7/22/2011 11:16,4.96,,United Kingdom
560972,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,7/22/2011 11:44,2.55,14209.0,United Kingdom
560974,47566,PARTY BUNTING,4,7/22/2011 11:55,4.95,14426.0,United Kingdom
560976,84991,60 TEATIME FAIRY CAKE CASES,24,7/22/2011 12:08,0.55,18146.0,United Kingdom
560980,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,7/22/2011 12:41,2.55,16107.0,United Kingdom
560980,47566,PARTY BUNTING,50,7/22/2011 12:41,4.15,16107.0,United Kingdom
560988,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/22/2011 13:17,2.95,15854.0,United Kingdom
560989,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/22/2011 13:20,2.95,15704.0,United Kingdom
560989,84879,ASSORTED COLOUR BIRD ORNAMENT,16,7/22/2011 13:20,1.69,15704.0,United Kingdom
560989,47566,PARTY BUNTING,8,7/22/2011 13:20,4.95,15704.0,United Kingdom
560991,21232,STRAWBERRY CERAMIC TRINKET BOX,12,7/22/2011 13:29,1.25,12438.0,Norway
560991,22423,REGENCY CAKESTAND 3 TIER,1,7/22/2011 13:29,12.75,12438.0,Norway
560992,22423,REGENCY CAKESTAND 3 TIER,5,7/22/2011 13:31,12.75,18161.0,United Kingdom
560992,47566,PARTY BUNTING,4,7/22/2011 13:31,4.95,18161.0,United Kingdom
560992,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/22/2011 13:31,2.95,18161.0,United Kingdom
560992,84879,ASSORTED COLOUR BIRD ORNAMENT,16,7/22/2011 13:31,1.69,18161.0,United Kingdom
560996,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,7/22/2011 13:53,2.95,17625.0,United Kingdom
560996,47566,PARTY BUNTING,2,7/22/2011 13:53,4.95,17625.0,United Kingdom
560997,22423,REGENCY CAKESTAND 3 TIER,1,7/22/2011 13:59,12.75,12627.0,Germany
560997,20727,LUNCH BAG  BLACK SKULL.,20,7/22/2011 13:59,1.65,12627.0,Germany
561006,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/22/2011 15:02,2.08,16161.0,United Kingdom
561006,85099B,JUMBO BAG RED RETROSPOT,10,7/22/2011 15:02,2.08,16161.0,United Kingdom
561006,21931,JUMBO STORAGE BAG SUKI,10,7/22/2011 15:02,2.08,16161.0,United Kingdom
561006,20727,LUNCH BAG  BLACK SKULL.,10,7/22/2011 15:02,1.65,16161.0,United Kingdom
561007,85099B,JUMBO BAG RED RETROSPOT,10,7/22/2011 15:21,2.08,15640.0,United Kingdom
561007,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/22/2011 15:21,2.08,15640.0,United Kingdom
561009,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,7/22/2011 16:03,2.55,15856.0,United Kingdom
561020,85099B,JUMBO BAG RED RETROSPOT,8,7/22/2011 17:21,2.08,13563.0,United Kingdom
561021,22423,REGENCY CAKESTAND 3 TIER,16,7/24/2011 10:03,10.95,15465.0,United Kingdom
561021,84879,ASSORTED COLOUR BIRD ORNAMENT,24,7/24/2011 10:03,1.69,15465.0,United Kingdom
561024,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,7/24/2011 10:35,2.55,12916.0,United Kingdom
561025,21931,JUMBO STORAGE BAG SUKI,1,7/24/2011 10:37,2.08,16241.0,United Kingdom
561025,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,7/24/2011 10:37,2.08,16241.0,United Kingdom
561025,20727,LUNCH BAG  BLACK SKULL.,2,7/24/2011 10:37,1.65,16241.0,United Kingdom
561025,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/24/2011 10:37,2.95,16241.0,United Kingdom
561025,47566,PARTY BUNTING,2,7/24/2011 10:37,4.95,16241.0,United Kingdom
561026,85099B,JUMBO BAG RED RETROSPOT,1,7/24/2011 10:49,2.08,17265.0,United Kingdom
561027,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,100,7/24/2011 10:54,1.79,13802.0,United Kingdom
561028,47566,PARTY BUNTING,6,7/24/2011 11:06,4.95,17769.0,United Kingdom
561028,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/24/2011 11:06,1.69,17769.0,United Kingdom
561030,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,7/24/2011 11:25,2.95,16407.0,United Kingdom
561032,20727,LUNCH BAG  BLACK SKULL.,10,7/24/2011 11:37,1.65,13029.0,United Kingdom
561033,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/24/2011 11:40,1.69,14443.0,United Kingdom
561037,22423,REGENCY CAKESTAND 3 TIER,2,7/24/2011 11:55,12.75,12472.0,Germany
561039,47566,PARTY BUNTING,8,7/24/2011 12:02,4.95,16525.0,United Kingdom
561040,21931,JUMBO STORAGE BAG SUKI,10,7/24/2011 12:05,2.08,12431.0,Australia
561042,21931,JUMBO STORAGE BAG SUKI,10,7/24/2011 12:18,2.08,16305.0,United Kingdom
561043,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,7/24/2011 12:20,2.95,15708.0,United Kingdom
561043,22423,REGENCY CAKESTAND 3 TIER,1,7/24/2011 12:20,12.75,15708.0,United Kingdom
561043,84991,60 TEATIME FAIRY CAKE CASES,6,7/24/2011 12:20,0.55,15708.0,United Kingdom
561044,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,7/24/2011 12:26,2.55,13831.0,United Kingdom
561046,20727,LUNCH BAG  BLACK SKULL.,40,7/24/2011 12:33,1.65,16218.0,United Kingdom
561050,47566,PARTY BUNTING,4,7/24/2011 13:06,4.95,16558.0,United Kingdom
561051,22423,REGENCY CAKESTAND 3 TIER,32,7/24/2011 13:11,10.95,16684.0,United Kingdom
561054,20727,LUNCH BAG  BLACK SKULL.,20,7/24/2011 13:13,1.65,18229.0,United Kingdom
561057,85099B,JUMBO BAG RED RETROSPOT,4,7/24/2011 13:18,2.08,17935.0,United Kingdom
561068,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/24/2011 14:33,2.95,13116.0,United Kingdom
561070,21931,JUMBO STORAGE BAG SUKI,10,7/24/2011 15:23,2.08,16782.0,United Kingdom
561070,47566,PARTY BUNTING,4,7/24/2011 15:23,4.95,16782.0,United Kingdom
561075,85099B,JUMBO BAG RED RETROSPOT,10,7/24/2011 15:51,2.08,16458.0,United Kingdom
561075,21931,JUMBO STORAGE BAG SUKI,10,7/24/2011 15:51,2.08,16458.0,United Kingdom
561077,47566,PARTY BUNTING,4,7/24/2011 15:53,4.95,17649.0,United Kingdom
561077,21931,JUMBO STORAGE BAG SUKI,10,7/24/2011 15:53,2.08,17649.0,United Kingdom
561077,85099B,JUMBO BAG RED RETROSPOT,10,7/24/2011 15:53,2.08,17649.0,United Kingdom
561077,22423,REGENCY CAKESTAND 3 TIER,2,7/24/2011 15:53,12.75,17649.0,United Kingdom
561079,84879,ASSORTED COLOUR BIRD ORNAMENT,29,7/24/2011 16:12,1.69,13956.0,United Kingdom
561080,21232,STRAWBERRY CERAMIC TRINKET BOX,2,7/24/2011 16:13,1.25,,United Kingdom
561081,21232,STRAWBERRY CERAMIC TRINKET BOX,4,7/24/2011 16:15,1.25,13230.0,United Kingdom
561084,84991,60 TEATIME FAIRY CAKE CASES,24,7/25/2011 8:50,0.55,14948.0,United Kingdom
561085,47566,PARTY BUNTING,12,7/25/2011 9:26,4.95,14367.0,United Kingdom
561085,21931,JUMBO STORAGE BAG SUKI,10,7/25/2011 9:26,2.08,14367.0,United Kingdom
561085,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/25/2011 9:26,2.08,14367.0,United Kingdom
561085,20727,LUNCH BAG  BLACK SKULL.,10,7/25/2011 9:26,1.65,14367.0,United Kingdom
561091,21931,JUMBO STORAGE BAG SUKI,2,7/25/2011 9:55,4.13,,United Kingdom
561090,21931,JUMBO STORAGE BAG SUKI,2,7/25/2011 9:55,4.13,,United Kingdom
561090,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,7/25/2011 9:55,4.13,,United Kingdom
561090,85099B,JUMBO BAG RED RETROSPOT,2,7/25/2011 9:55,4.13,,United Kingdom
561092,21232,STRAWBERRY CERAMIC TRINKET BOX,12,7/25/2011 9:58,1.25,17054.0,United Kingdom
561093,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,7/25/2011 10:01,2.95,12540.0,Spain
561093,84879,ASSORTED COLOUR BIRD ORNAMENT,40,7/25/2011 10:01,1.69,12540.0,Spain
561095,22423,REGENCY CAKESTAND 3 TIER,16,7/25/2011 10:19,10.95,17040.0,United Kingdom
561095,84879,ASSORTED COLOUR BIRD ORNAMENT,8,7/25/2011 10:19,1.69,17040.0,United Kingdom
561096,85099B,JUMBO BAG RED RETROSPOT,20,7/25/2011 10:28,2.08,16099.0,United Kingdom
561098,22423,REGENCY CAKESTAND 3 TIER,1,7/25/2011 10:56,12.75,14194.0,United Kingdom
561098,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/25/2011 10:56,2.08,14194.0,United Kingdom
561098,85099B,JUMBO BAG RED RETROSPOT,10,7/25/2011 10:56,2.08,14194.0,United Kingdom
561100,21232,STRAWBERRY CERAMIC TRINKET BOX,12,7/25/2011 11:01,1.25,15289.0,United Kingdom
561099,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/25/2011 11:01,2.95,14100.0,United Kingdom
561105,85099B,JUMBO BAG RED RETROSPOT,20,7/25/2011 11:36,2.08,15218.0,United Kingdom
561106,20727,LUNCH BAG  BLACK SKULL.,10,7/25/2011 11:37,1.65,14246.0,United Kingdom
561106,84879,ASSORTED COLOUR BIRD ORNAMENT,16,7/25/2011 11:37,1.69,14246.0,United Kingdom
561106,47566,PARTY BUNTING,8,7/25/2011 11:37,4.95,14246.0,United Kingdom
561113,20727,LUNCH BAG  BLACK SKULL.,1,7/25/2011 12:09,1.65,17841.0,United Kingdom
561113,20727,LUNCH BAG  BLACK SKULL.,15,7/25/2011 12:09,1.65,17841.0,United Kingdom
561114,21232,STRAWBERRY CERAMIC TRINKET BOX,12,7/25/2011 12:12,1.25,14775.0,United Kingdom
561125,47566,PARTY BUNTING,4,7/25/2011 12:58,4.95,17364.0,United Kingdom
561132,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/25/2011 13:00,2.95,14344.0,United Kingdom
561147,84991,60 TEATIME FAIRY CAKE CASES,24,7/25/2011 13:06,0.55,16841.0,United Kingdom
561189,22423,REGENCY CAKESTAND 3 TIER,1,7/25/2011 13:28,12.75,16557.0,United Kingdom
561192,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/25/2011 13:45,2.95,16033.0,United Kingdom
561195,21232,STRAWBERRY CERAMIC TRINKET BOX,8,7/25/2011 13:57,1.25,14796.0,United Kingdom
561195,84991,60 TEATIME FAIRY CAKE CASES,1,7/25/2011 13:57,0.55,14796.0,United Kingdom
561195,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/25/2011 13:57,2.95,14796.0,United Kingdom
561197,84991,60 TEATIME FAIRY CAKE CASES,4,7/25/2011 14:35,0.55,16364.0,United Kingdom
561196,84879,ASSORTED COLOUR BIRD ORNAMENT,40,7/25/2011 14:35,1.69,14342.0,United Kingdom
561202,20727,LUNCH BAG  BLACK SKULL.,10,7/25/2011 15:14,1.65,17705.0,United Kingdom
561204,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/25/2011 15:22,2.95,12836.0,United Kingdom
561206,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,7/25/2011 16:18,2.95,13110.0,United Kingdom
561209,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/25/2011 16:57,2.08,,United Kingdom
